Date,Flashboards,Gate1,Gate2,Gate3,Remark,Operating
5/25/2002,OUT,O,O,O,conditions good for the remaining control season,Open
5/26/2002,OUT,O,O,O,conditions good for the remaining control season,Open
5/27/2002,OUT,O,O,O,conditions good for the remaining control season,Open
5/28/2002,OUT,O,O,O,conditions good for the remaining control season,Open
5/29/2002,OUT,O,O,O,conditions good for the remaining control season,Open
5/30/2002,OUT,O,O,O,conditions good for the remaining control season,Open
5/31/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
6/1/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
6/2/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
6/3/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
6/4/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
6/5/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
6/6/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
6/7/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
6/8/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
6/9/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
6/10/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
6/11/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
6/12/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
6/13/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
6/14/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
6/15/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
6/16/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
6/17/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
6/18/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
6/19/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
6/20/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
6/21/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
6/22/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
6/23/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
6/24/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
6/25/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
6/26/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
6/27/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
6/28/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
6/29/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
6/30/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
7/1/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
7/2/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
7/3/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
7/4/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
7/5/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
7/6/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
7/7/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
7/8/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
7/9/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
7/10/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
7/11/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
7/12/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
7/13/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
7/14/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
7/15/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
7/16/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
7/17/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
7/18/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
7/19/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
7/20/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
7/21/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
7/22/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
7/23/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
7/24/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
7/25/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
7/26/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
7/27/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
7/28/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
7/29/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
7/30/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
7/31/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
8/1/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
8/2/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
8/3/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
8/4/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
8/5/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
8/6/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
8/7/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
8/8/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
8/9/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
8/10/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
8/11/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
8/12/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
8/13/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
8/14/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
8/15/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
8/16/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
8/17/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
8/18/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
8/19/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
8/20/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
8/21/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
8/22/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
8/23/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
8/24/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
8/25/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
8/26/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
8/27/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
8/28/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
8/29/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
8/30/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
8/31/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
9/1/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
9/2/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
9/3/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
9/4/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
9/5/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
9/6/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
9/7/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
9/8/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
9/9/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
9/10/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
9/11/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
9/12/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
9/13/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
9/14/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
9/15/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
9/16/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
9/17/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
9/18/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
9/19/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
9/20/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
9/21/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
9/22/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
9/23/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
9/24/2002,IN,O,O,O,fb in with 3 gates held open due to good wq,Open with flashboards in
9/25/2002,IN,OP,OP,OP,full bore operation with boat lock closed for fish passage test,Operating normally
9/26/2002,IN,OP,OP,OP,full bore operation with boat lock closed for fish passage test,Operating normally
9/27/2002,IN,OP,OP,OP,full bore operation with boat lock closed for fish passage test,Operating normally
9/28/2002,IN,OP,OP,OP,full bore operation with boat lock closed for fish passage test,Operating normally
9/29/2002,IN,OP,OP,OP,full bore operation with boat lock closed for fish passage test,Operating normally
9/30/2002,IN,OP,OP,OP,full bore operation with boat lock closed for fish passage test,Operating normally
10/1/2002,IN,OP,OP,OP,full bore operation with boat lock closed for fish passage test,Operating normally
10/2/2002,IN,OP,OP,OP,full bore operation with boat lock closed for fish passage test,Operating normally
10/3/2002,IN,OP,OP,OP,full bore operation with boat lock closed for fish passage test,Operating normally
10/4/2002,IN,OP,OP,OP,full bore operation with boat lock closed for fish passage test,Operating normally
10/5/2002,IN,OP,OP,OP,full bore operation with boat lock closed for fish passage test,Operating normally
10/6/2002,IN,OP,OP,OP,full bore operation with boat lock closed for fish passage test,Operating normally
10/7/2002,IN,OP,OP,OP,full bore operation with boat lock closed for fish passage test,Operating normally
10/8/2002,IN,OP,OP,OP,full bore operation with boat lock closed for fish passage test,Operating normally
10/9/2002,IN,O,O,O,all gates open with boat lock closed for fish test,Open with flashboards in
10/10/2002,IN,O,O,O,all gates open with boat lock closed for fish test,Open with flashboards in
10/11/2002,IN,O,O,O,all gates open with boat lock closed for fish test,Open with flashboards in
10/12/2002,IN,O,O,O,all gates open with boat lock closed for fish test,Open with flashboards in
10/13/2002,IN,O,O,O,all gates open with boat lock closed for fish test,Open with flashboards in
10/14/2002,IN,O,O,O,all gates open with boat lock closed for fish test,Open with flashboards in
10/15/2002,IN,O,O,O,all gates open with boat lock closed for fish test,Open with flashboards in
10/16/2002,IN,O,O,O,all gates open with boat lock closed for fish test,Open with flashboards in
10/17/2002,IN,O,O,O,all gates open with boat lock closed for fish test,Open with flashboards in
10/18/2002,IN,O,O,O,all gates open with boat lock closed for fish test,Open with flashboards in
10/19/2002,IN,O,O,O,all gates open with boat lock closed for fish test,Open with flashboards in
10/20/2002,IN,O,O,O,all gates open with boat lock closed for fish test,Open with flashboards in
10/21/2002,IN,O,O,O,all gates open with boat lock closed for fish test,Open with flashboards in
10/22/2002,IN,O,O,O,all gates open with boat lock closed for fish test,Open with flashboards in
10/23/2002,IN,M-OP,M-OP,M-OP,full bore operation with boat lock open,Operating normally
10/24/2002,IN,M-OP,M-OP,M-OP,full bore operation with boat lock open,Operating normally
10/25/2002,IN,M-OP,M-OP,M-OP,full bore operation with boat lock open,Operating normally
10/26/2002,IN,M-OP,M-OP,M-OP,full bore operation with boat lock open,Operating normally
10/27/2002,IN,M-OP,M-OP,M-OP,full bore operation with boat lock open,Operating normally
10/28/2002,IN,M-OP,M-OP,M-OP,full bore operation with boat lock open,Operating normally
