Date,Day,Stratum,Start Latitude,Start Longitude,Station Code,Region,Sub-Region,Time Start,Avg E/C (µS),Avg Temp (°C),Avg Turbidity (NTU),Avg Secchi (M),Avg Start Depth (M),Method,Number of Tows,TowDuration,TowDirection,Species,Catch,FL Range (mm),Expression,Stage,Mark,Comments
9/28/2020,Mon,Sac Deep Water Shipping Channel,38.29969,-121.66413,21-10-LSSC01,North,Lower Sacramento River Shipping Channel,12:20,163.45,21.05,8.4,1.21,12.6,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,
9/28/2020,Mon,Suisun Bay,38.0529,-122.08595,21-10-SBW03,Far West,West Suisun Bay,8:20,18667.5,20.9,14.75,0.92,10.93,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
9/28/2020,Mon,Sac Deep Water Shipping Channel,38.56098,-121.54879,21-10-USSC01,North,Upper Sacramento River Shipping Channel,8:42,1055.75,22.83,7.52,1.34,8.4,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
9/28/2020,Mon,Suisun Bay,38.06525,-121.97887,21-10-SBM01,West,Suisun Marsh,11:01,12196.75,21.03,11,1.14,6.05,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,Tow 3 was code 2 (Twist in net)
9/28/2020,Mon,Sac Deep Water Shipping Channel,38.55749,-121.5708,21-10-USSC02,North,Upper Sacramento River Shipping Channel,10:07,1026.5,22.58,16.2,0.66,9.13,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,Tow 1 was code 3 (Twist at lead line)
9/28/2020,Mon,Suisun Bay,38.09938,-122.06515,21-10-SBM02,West,Suisun Marsh,10:21,17935.5,20.9,15.85,0.98,5.23,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,
9/29/2020,Tues,Lower Sacramento,38.10312,-121.71781,21-10-RV01,North,Sacramento River near Rio Vista,8:36,391.12,21.3,10.99,1.42,3.15,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
9/29/2020,Tues,Lower Sacramento,38.12318,-121.69543,21-10-RV02,North,Sacramento River near Rio Vista,9:49,189.38,16.3,7.17,1.8,3.38,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
9/29/2020,Tues,Lower Sacramento,38.07002,-121.76894,21-10-LSR01,West,Lower Sacramento River,11:08,662.67,21.3,12.63,1.04,8.37,Kodiak,3,10,D,n/p,n/p,n/p,n/p,n/p,n/p,Tow 4 not completed due to poor air quality
9/29/2020,Tues,Sac Deep Water Shipping Channel,38.23886,-121.67288,21-10-LSSC02,North,Lower Sacramento River Shipping Channel,10:23,188.12,21.25,14.53,0.95,10.1,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,Tow 1 was code 2 (Buoy line wrapped around cod end)
9/29/2020,Tues,Sac Deep Water Shipping Channel,38.18254,-121.66322,21-10-LSSC03,North,Lower Sacramento River Shipping Channel,11:37,163.95,21.3,7.97,1.8,13.93,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,
9/29/2020,Tues,Sac Deep Water Shipping Channel,38.47337,-121.58427,21-10-LSSC04,North,Lower Sacramento River Shipping Channel,8:15,778.5,21.8,57.35,0.23,11.45,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,5 Wakasagi (54-93) retained for verification
9/29/2020,Tues,Suisun Bay,38.04133,-122.11049,21-10-SBW01,Far West,West Suisun Bay,8:22,22095.75,20.92,19.28,0.7,7.55,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
9/29/2020,Tues,Suisun Bay,38.08569,-122.07485,21-10-SBW02,Far West,West Suisun Bay,9:36,18967.75,21.1,22.15,0.68,7.9,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,
9/29/2020,Tues,Suisun Bay,38.04353,-121.89612,21-10-CF01,West,Confluence,11:13,7034,21.5,10.99,1.19,19.73,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,
9/30/2020,Wed,Cache Slough and Liberty Island,38.38609,-121.62772,21-10-CS01,North,Cache Slough and Liberty Island,8:13,230.62,21.5,24.88,0.55,3.45,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,1 Wakasagi (62) retained for verification
9/30/2020,Wed,Cache Slough and Liberty Island,38.23316,-121.67627,21-10-CS02,North,Cache Slough and Liberty Island,11:08,183.15,21.2,8.81,1.8,10.85,Kodiak,2,10,U,n/p,n/p,n/p,n/p,n/p,n/p,Tows 3 and 4 not completed due to poor air quality
9/30/2020,Wed,Cache Slough and Liberty Island,38.29959,-121.65887,21-10-CS03,North,Cache Slough and Liberty Island,9:38,193.42,21.15,14.9,1.45,4.02,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,All 4 tows were code 2 (partial plockage of net by SAV)
10/5/2020,Mon,Lower San Joaquin,38.06343,-121.53093,21-11-PP01,South,San Joaquin River at Prisoners Pt,8:38,288.9,21.88,5.09,1.8,10.97,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,Tow 1 was code 2 (Twist in net)
10/5/2020,Mon,Lower San Joaquin,38.05113,-121.69379,21-11-SJT01,South,San Joaquin River near Twitchell Island,10:19,1135,22.05,6.63,1.75,13.2,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
10/5/2020,Mon,Lower San Joaquin,38.02885,-121.76326,21-11-LSJ01,West,Lower San Joaquin,11:43,2984.5,21.9,8.02,1.57,11.8,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,Only 2 tows performed due to poor air quality
10/5/2020,Mon,Sac Deep Water Shipping Channel,38.18168,-121.66323,21-11-LSSC01,North,Lower Sacramento River Shipping Channel,12:14,144.65,21.5,10.26,1.8,15.65,Kodiak,2,10,U,n/p,n/p,n/p,n/p,n/p,n/p,Only 2 tows performed due to poor air quality
10/5/2020,Mon,Sac Deep Water Shipping Channel,38.38414,-121.62505,21-11-LSSC02,North,Lower Sacramento River Shipping Channel,10:30,433.12,21.8,65.9,0.21,10.25,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,2 Wakasagi (80-91mm) retained for verification
10/5/2020,Mon,Sac Deep Water Shipping Channel,38.56079,-121.54129,21-11-USSC01,North,Upper Sacramento River Shipping Channel,8:51,1047.25,22.53,4.52,1.67,11,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,
10/5/2020,Mon,Suisun Bay,38.04584,-121.89379,21-11-CF01,West,Confluence,8:11,12079.75,21.08,7.44,1.1,25.15,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
10/5/2020,Mon,Suisun Bay,38.05402,-121.9599,21-11-HB01,West,Honker Bay,9:35,81768.5,20.9,9.07,1.12,12.02,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,Only 2 sites performed at Pittsburg; sites will be made up later in the week
10/6/2020,Tue,Lower San Joaquin,38.09441,-121.65716,21-11-SJT02,South,San Joaquin River near Twitchell Island,8:08,909.5,22.1,6.14,1.8,9.95,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,
10/6/2020,Tue,Lower San Joaquin,38.02937,-121.7306,21-11-LSJ02,West,Lower San Joaquin,9:55,2499.5,21.92,5.05,1.8,11.47,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,
10/6/2020,Tue,Lower San Joaquin,38.02072,-121.80419,21-11-LSJ03,West,Lower San Joaquin,11:20,4360.5,21.6,6.91,1.48,7.8,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
10/6/2020,Tue,Sac Deep Water Shipping Channel,38.21147,-121.6662,21-11-LSSC03,North,Lower Sacramento River Shipping Channel,11:41,144.5,21.4,5.06,1.8,12.63,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,Tow 1 was code 2 (Buoy line wrapped around net); Tows 3-4 was code 2 (Vegetation in net)
10/6/2020,Tue,Sac Deep Water Shipping Channel,38.24005,-121.67205,21-11-LSSC04,North,Lower Sacramento River Shipping Channel,10:26,154.65,21.5,4.62,1.8,8.47,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
10/6/2020,Tue,Sac Deep Water Shipping Channel,38.48705,-121.58461,21-11-USSC02,North,Upper Sacramento River Shipping Channel,8:35,756.75,22.18,31.4,0.37,11.05,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,2 Wakasagi (66-80mm) retained for verification
10/6/2020,Tue,Suisun Bay,38.07603,-122.09173,21-11-SBW01,Far West,West Suisun Bay,8:43,25127.75,20.75,17.27,1.06,10.62,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
10/6/2020,Tue,Suisun Bay,38.07239,-121.85796,21-11-CF02,West,Confluence,11:43,7880.75,21.87,8.58,1.2,9.62,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
10/6/2020,Tue,Suisun Bay,38.05136,-121.94444,21-11-HB02,West,Honker Bay,10:15,12982,20.92,10.65,1.11,18.48,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
10/7/2020,Wed,Cache Slough and Liberty Island,38.28648,-121.66305,21-11-CS01,North,Cache Slough and Liberty Island,11:30,165.43,21.45,4.04,1.8,7.3,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
10/7/2020,Wed,Cache Slough and Liberty Island,38.25959,-121.68628,21-11-CS02,North,Cache Slough and Liberty Island,8:00,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p,Code 4: Site inaccessable 
10/7/2020,Wed,Cache Slough and Liberty Island,38.2846,-121.71873,21-11-CS03,North,Cache Slough and Liberty Island,8:04,183.5,21.3,2.55,1.8,3,Kodiak,1,5,D,n/p,n/p,n/p,n/p,n/p,n/p,Tow 1 was code 3 (Excessive vegetation in net); No further tows performed
10/7/2020,Wed,Cache Slough and Liberty Island,38.25115,-121.72112,21-11-CS04,North,Cache Slough and Liberty Island,8:43,169.9,21.18,5.89,1.24,5.6,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,"Tow 4 was code 2 (Distance from site exceeded target distance, was 0.57 mi at stop)"
10/7/2020,Wed,Cache Slough and Liberty Island,38.23471,-121.68017,21-11-CS05,North,Cache Slough and Liberty Island,10:02,141.35,21.18,6.59,1.8,14.27,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
10/7/2020,Wed,Lower Sacramento,38.12694,-121.69603,21-11-RV03,North,Sacramento River near Rio Vista,8:43,544.57,21.45,7.19,1.66,10.22,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,
10/7/2020,Wed,Lower Sacramento,38.0562,-121.80325,21-11-LSR02,West,Lower Sacramento River,11:37,6902.25,21.2,8.39,1.3,8.75,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
10/7/2020,Wed,Lower Sacramento,38.06175,-121.79571,21-11-LSR03,West,Lower Sacramento River,10:17,6499,21.15,12.01,1,11.18,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
10/7/2020,Wed,Suisun Bay,38.09668,-122.06728,21-11-SBM01,West,Mid Suisun Bay,12:17,20843.33,20.2,31.17,0.47,4.57,Kodiak,3,10,U,n/p,n/p,n/p,n/p,n/p,n/p,Only 3 tows completed 
10/7/2020,Wed,Suisun Marsh,38.07346,-121.87891,21-11-SM01,West,Suisun Marsh,8:08,8391,20.73,13.97,0.72,8.7,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,
10/7/2020,Wed,Suisun Marsh,38.1187,-122.06125,21-11-SM02,West,Suisun Marsh,11:43,18489,20.3,19.5,0.56,1.9,Kodiak,1,10,U,n/p,n/p,n/p,n/p,n/p,n/p,Only 1 tow completed due to shallow depth 
10/7/2020,Wed,Suisun Marsh,38.1803,-121.9958,21-11-SM03,West,Suisun Marsh,10:14,15117.75,21.42,16.7,0.7,11.25,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
10/8/2020,Thu,Cache Slough and Liberty Island,38.26366,-121.66994,21-11-CS06,North,Cache Slough and Liberty Island,9:49,148.62,20.6,10.9,1.5,7.92,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,Tows 1-4 were code 2 (Vegetation in net)
10/8/2020,Thu,Cache Slough and Liberty Island,38.39848,-121.62242,21-11-CS08,North,Cache Slough and Liberty Island,8:21,205.72,20.9,32.62,0.36,3.6,Kodiak,4,10,D,CHNA,1,525,n/p,n/p,n/p,CHNA was code 9
10/8/2020,Thu,Cache Slough and Liberty Island,38.23892,-121.68474,21-11-CS09,North,Cache Slough and Liberty Island,11:09,138.12,20.6,6.79,1.8,12.1,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,"Tow 1 was code 2 (Twist in net); Tow 4 was code 2 (Distance from site exceeded target distance, was 0.68 mi at stop)"
10/8/2020,Thu,Cache Slough and Liberty Island,38.27193,-121.70758,21-11-CS07,North,Cache Slough and Liberty Island,8:00,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p,Code 4: Heavy SAV
10/8/2020,Thu,Lower Sacramento,38.1772,-121.66217,21-11-RV01,North,Sacramento River near Rio Vista,8:47,149.18,20.7,3.61,1.8,10.9,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,
10/8/2020,Thu,Lower Sacramento,38.10539,-121.71211,21-11-RV02,North,Sacramento River near Rio Vista,11:42,1326.25,20.8,9.65,1.41,4.15,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
10/8/2020,Thu,Lower Sacramento,38.07294,-121.77463,21-11-LSR01,West,Lower Sacramento River,10:29,5750.33,20.5,13.6,0.94,9.87,Kodiak,3,10,D,n/p,n/p,n/p,n/p,n/p,n/p,Only 3 tows completed 
10/8/2020,Thu,Suisun Marsh,38.10417,-122.04617,21-11-GB02,West,Grizzly Bay,8:37,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p,"Code 4: Strong winds, too rough to sample"
10/8/2020,Thu,Suisun Marsh,38.1054,-122.03369,21-11-GB03,West,Grizzly Bay,8:32,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p,"Code 4: Strong winds, too rough to sample"
10/8/2020,Thu,Suisun Marsh,38.1126,-122.05755,21-11-GB05,West,Grizzly Bay,9:01,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p,"Code 4: Strong winds, too rough to sample"
10/8/2020,Thu,Suisun Marsh,38.1824,-122.05336,21-11-SM04,West,Suisun Marsh,10:13,15837.75,20.57,27.15,0.61,5.42,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
10/8/2020,Thu,Suisun Marsh,38.12147,-122.07416,21-11-SM05,West,Suisun Marsh,8:37,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p,Code 4: Too shallow
10/8/2020,Thu,Suisun Marsh,38.14507,-122.06842,21-11-SM06,West,Suisun Marsh,9:02,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p,Code 4: Too shallow
10/8/2020,Thu,Suisun Marsh,38.17208,38.17126,21-11-SM07,West,Suisun Marsh,11:46,12786,21.05,18.92,0.81,9.95,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
10/8/2020,Thu,Suisun Marsh,38.17213,-122.05854,21-11-SM08,West,Suisun Marsh,9:01,13666.25,20.2,16.4,0.79,9.07,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,
10/8/2020,Thu,Suisun Marsh,38.17426,-121.92417,21-11-SM09,West,Suisun Marsh,13:06,11361,20.2,19.1,0.71,4.35,Kodiak,2,10,U,n/p,n/p,n/p,n/p,n/p,n/p,Only 2 tows completed 
10/13/2020,Tue,Lower San Joaquin,38.04715,-121.50291,21-12-PP02,South,San Joaquin River at Prisoners Pt,8:38,256.9,20.77,4.81,1.80+,11.15,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
10/13/2020,Tue,Lower San Joaquin,38.08044,-121.57118,21-12-PP03,South,San Joaquin River at Prisoners Pt,9:56,290.88,20.53,3.89,1.80+,13.28,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,"Tow 4 was code 2 (Distance from site exceeded target distance, was 0.59 mi at stop)"
10/13/2020,Tue,Lower San Joaquin,38.08601,-121.56525,21-12-PP01,South,San Joaquin River at Prisoners Pt,11:03,235.83,20.35,4.92,1.80+,7.8,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,
10/13/2020,Tue,Sac Deep Water Shipping Channel,38.55729,-121.57319,21-12-USSC01,North,Upper Sacramento River Shipping Channel,8:56,997.75,21.53,9.37,1.1,10.4,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,
10/13/2020,Tue,Sac Deep Water Shipping Channel,38.53682,-121.58489,21-12-USSC02,North,Upper Sacramento River Shipping Channel,10:25,969.75,21.37,14.22,0.79,9.85,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,
10/13/2020,Tue,Sac Deep Water Shipping Channel,38.25172,-121.66828,21-12-LSSC01,North,Lower Sacramento River Shipping Channel,12:29,143.55,19.3,10.69,1.37,10.3,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,
10/13/2020,Tue,Suisun Marsh,38.11507,-121.8906,21-12-SM03,West,Suisun Marsh,8:53,10716.25,19.7,17.15,0.73,4.05,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
10/13/2020,Tue,Suisun Marsh,38.17038,-122.02852,21-12-SM01,West,Suisun Marsh,10:31,13830.75,19.87,22.25,0.52,8.9,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,
10/13/2020,Tue,Suisun Marsh,38.16236,-122.06159,21-12-SM02,West,Suisun Marsh,11:53,17539.5,19.45,48.57,0.39,6.47,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,
10/14/2020,Wed,Cache Slough and Liberty Island,38.25732,-121.72827,21-12-CS01,North,Cache Slough and Liberty Island,8:13,167.25,19.4,5.8,1.56,5.15,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
10/14/2020,Wed,Cache Slough and Liberty Island,38.24124,-121.68766,21-12-CS03,North,Cache Slough and Liberty Island,9:45,152.7,19.47,6.03,1.8,10.68,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
10/14/2020,Wed,Cache Slough and Liberty Island,38.2854,-121.72097,21-12-CS02,North,Cache Slough and Liberty Island,11:03,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p,Code 4: Too Shallow and heavy SAV
10/14/2020,Wed,Cache Slough and Liberty Island,38.28791,-121.68584,21-12-CS04,North,Cache Slough and Liberty Island,11:25,170,19.63,7.38,1.22,7.15,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,
10/14/2020,Wed,Lower San Joaquin,38.01893,-121.80088,21-12-LSJ03,West,Lower San Joaquin,8:20,3001.25,20.4,9.08,1.25,13.62,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
10/14/2020,Wed,Lower San Joaquin,38.02523,-121.75673,21-12-LSJ01,West,Lower San Joaquin,9:34,1234,20.5,8.39,1.35,6.97,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
10/14/2020,Wed,Lower San Joaquin,38.03559,-121.71711,21-12-LSJ02,West,Lower San Joaquin,10:49,1019.25,20.6,7.04,1.32,12,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,Tow 3 was code 2 (Vegetation in net)
10/14/2020,Wed,Suisun Marsh,38.15416,-121.92161,21-12-SM05,West,Suisun Marsh,8:29,6408.65,19.87,36.12,0.44,2.9,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
10/14/2020,Wed,Suisun Marsh,38.11316,-122.06088,21-12-GB01,West,Grizzly Bay,11:28,19815,20.18,41.2,0.38,2.7,Kodiak,4,10,D,LFS,1,62,n/p,n/p,n/p,LFS brought back to lab (mort)
10/14/2020,Wed,Suisun Marsh,38.1806,-121.99708,21-12-SM04,West,Suisun Marsh,10:00,9568,20.03,35.65,0.41,7.4,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,
10/15/2020,Thu,Lower Sacramento,38.09863,-121.73033,21-12-RV03,North,Sacramento River near Rio Vista,8:51,251.22,19.7,15.1,0.89,8.85,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,Tow 1 was code 2 (Twist in net)
10/15/2020,Thu,Lower Sacramento,38.06009,-121.79975,21-12-LSR02,West,Lower Sacramento River,10:04,921.18,20,19.38,0.67,10.75,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
10/15/2020,Thu,Lower Sacramento,38.08479,-121.75298,21-12-LSR03,West,Lower Sacramento River,11:16,415.9,19.9,12.77,0.88,9.1,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,
10/15/2020,Thu,Suisun Bay,38.06448,-122.04388,21-12-SBM01,West,Mid Suisun Bay,8:17,18120.25,20,13.7,0.85,7.85,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
10/15/2020,Thu,Suisun Bay,38.03194,-122.14144,21-12-SBW01,Far West,West Suisun Bay,9:43,23304.5,19.97,16.88,0.77,18.95,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,"Tow 1 was code 2 (Crossed strata boundary line); Tow 3 was code 2 (Distance from site exceeded target distance, was 0.91 mi at stop)"
10/15/2020,Thu,Suisun Bay,38.09465,-122.06972,21-12-SBW02,Far West,West Suisun Bay,11:17,20542.25,20.2,37.35,0.48,7.25,Kodiak,4,10,D,LFS,1,101,X,n/p,n/p,"LFS brought back to lab, died after handling "
10/15/2020,Thu,Sac Deep Water Shipping Channel,38.4873,-121.5846,21-12-USSC03,North,Upper Sacramento River Shipping Channel,8:48,797,20.6,31.32,0.32,10.5,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,2 Wakasagi (79-85mm) retained for verification; Tow 1 was code 2 (Twist in net)
10/15/2020,Thu,Sac Deep Water Shipping Channel,38.36116,-121.63578,21-12-LSSC03,North,Lower Sacramento River Shipping Channel,10:41,432.2,20.08,77.88,0.2,9.73,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,"5 Wakasagi (80-93mm) retained for verification; Tow 4 was code 2 (Distance from site exceeded target distance, was 0.58 mi at stop)"
10/15/2020,Thu,Sac Deep Water Shipping Channel,38.23348,-121.67382,21-12-LSSC02,North,Lower Sacramento River Shipping Channel,12:28,140.55,19.3,12.14,1.62,10.08,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,
10/19/2020,Mon,Cache Slough and Liberty Island,38.23677,-121.68261,21-13-CS01,North,Cache Slough and Liberty Island,8:05,134.18,19.45,6.07,1.8,9.95,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
10/19/2020,Mon,Cache Slough and Liberty Island,38.25785,-121.69194,21-13-CS02,North,Cache Slough and Liberty Island,9:24,141.3,19.6,7.41,1.8,4.97,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,Tow 1 was code 2 (Twist in net)
10/19/2020,Mon,Cache Slough and Liberty Island,38.37535,-121.63303,21-13-CS03,North,Cache Slough and Liberty Island,10:59,180.43,20.13,13.6,0.75,3.8,Kodiak,3,10,U,n/p,n/p,n/p,n/p,n/p,n/p,Tow 3 was code 2 (Vegetation in net)
10/19/2020,Mon,Lower Sacramento,38.08791,-121.68579,21-13-RV03,North,Sacramento River near Rio Vista,8:07,1383.25,20.42,8.23,1.37,5.83,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
10/19/2020,Mon,Lower Sacramento,38.09296,-121.73235,21-13-RV04,North,Sacramento River near Rio Vista,9:38,3026.25,20.1,11.93,0.81,7.45,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
10/19/2020,Mon,Lower Sacramento,38.13319,-121.69265,21-13-RV05,North,Sacramento River near Rio Vista,10:56,360.97,19.9,10.28,1.32,6.88,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
10/19/2020,Mon,Suisun Bay,38.05611,-122.0825,21-13-SBW01,Far West,West Suisun Bay,8:22,25190.5,19.82,15.78,0.72,8.18,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
10/19/2020,Mon,Suisun Bay,38.05916,-121.86536,21-13-CF01,West,Confluence,11:29,10414.5,20.3,11.99,0.96,12.68,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
10/19/2020,Mon,Suisun Bay,38.06723,-121.97935,21-13-SBM01,West,Mid Suisun Bay,9:44,17556.75,19.92,18.45,0.69,5.62,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
10/20/2020,Tue,Cache Slough and Liberty Island,38.27398,-121.69477,21-13-CS06,North,Cache Slough and Liberty Island,8:14,144,19.75,6.81,1.65,6.08,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,
10/20/2020,Tue,Cache Slough and Liberty Island,38.29794,-121.72953,21-13-CS08,North,Cache Slough and Liberty Island,9:12,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p,Code 4: Heavy SAV
10/20/2020,Tue,Cache Slough and Liberty Island,38.26676,-121.69763,21-13-CS04,North,Cache Slough and Liberty Island,9:20,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p,Code 4: Heavy SAV
10/20/2020,Tue,Cache Slough and Liberty Island,38.2419,-121.68649,21-13-CS05,North,Cache Slough and Liberty Island,9:31,136.15,19.6,7.54,1.8,12.25,Kodiak,2,10,D,n/p,n/p,n/p,n/p,n/p,n/p,Tow 2 was code 3 (Sea lion in area. Ended tow after 2.5min). No further tows performed. 
10/20/2020,Tue,Cache Slough and Liberty Island,38.32396,-121.65315,21-13-CS07,North,Cache Slough and Liberty Island,10:15,157.83,20.3,6.99,1.8,5.17,Kodiak,3,10,D,n/p,n/p,n/p,n/p,n/p,n/p,Tows 1-2 were code 2 (Vegetation in net); Tow 3 was code 3 (Heavy SAV); No further tows performed
10/20/2020,Tue,Cache Slough and Liberty Island,38.25275,-121.67189,21-13-CS09,North,Cache Slough and Liberty Island,11:32,143.45,19.92,6.53,1.8,4.35,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,Tows 1 and 3 were code 2 (Vegetation in net)
10/20/2020,Tue,Lower Sacramento,38.10739,-121.70985,21-13-RV02,North,Sacramento River near Rio Vista,8:29,2389.25,20.05,12.12,0.82,5.03,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,Tow 4 was code 2 (Twist in net)
10/20/2020,Tue,Lower Sacramento,38.09171,-121.73671,21-13-RV01,North,Sacramento River near Rio Vista,9:57,3756,20.18,15.35,0.6,8.82,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
