station,collected_by,latitude,longitude,date,time_pst,taxon_original,taxon,units_per_ml,cells_per_ml,biovolume_per_ml,gald_um,phyto_form,quality_check,debris
EMP_D10,EMP,38.04631,-121.9183,2019-07-11,11:50:00,NA,Eucapsis microscopica,193813.9,392135.1,70584.32,0.8,c,Good,Unknown
EMP_EZ2,EMP,38.0483,-121.8857,2019-07-11,12:20:00,NA,Chlorella sp.,6760.98,6760.98,24271.92,1.9,i,Good,Unknown
EMP_EZ2,EMP,38.0483,-121.8857,2019-07-11,12:20:00,NA,Eucapsis microscopica,314009.96,644546.76,116018.42,0.8,c,Good,Unknown
EMP_D7,EMP,38.11714,-122.0397,2019-07-12,11:20:00,NA,cf. Chlorella sp.,751.22,751.22,5438.83,2.4,i,Good,Unknown
EMP_D7,EMP,38.11714,-122.0397,2019-07-12,11:20:00,NA,Eucapsis microscopica,315512.4,634029.68,114125.34,0.8,c,Good,Unknown
EMP_NZS42,EMP,38.18045,-122.0476,2019-07-12,12:20:00,NA,Entomoneis paludosa,1802.92,1802.92,9863036.12,35.2,i,Good,Unknown
EMP_NZS42,EMP,38.18045,-122.0476,2019-07-12,12:20:00,NA,Chlorella sp.,5408.76,5408.76,19417.45,1.9,i,Good,Unknown
EMP_NZS42,EMP,38.18045,-122.0476,2019-07-12,12:20:00,NA,Eucapsis microscopica,818525.68,1676715.6,301808.81,0.8,c,Good,Unknown
EMP_NZ032,EMP,38.16991,-122.0211,2019-07-12,13:10:00,NA,Chlorella sp.,7512.15,7512.15,26968.62,1.9,i,Good,Unknown
EMP_NZ032,EMP,38.16991,-122.0211,2019-07-12,13:10:00,NA,Eucapsis microscopica,670083.78,1352187,243393.66,0.8,c,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2019-08-08,11:05:00,NA,Chaetoceros sp.,766.62,766.62,314199.21,9.3,i,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2019-08-08,11:05:00,NA,cf. Cyclotella sp.,766.62,766.62,47139.46,4.6,i,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2019-08-08,11:05:00,NA,Eucapsis microscopica,351878.58,715256.46,128746.16,0.8,c,Good,Unknown
EMP_EZ6,EMP,38.04917333,-121.9144,2019-08-08,11:05:00,NA,Chaetoceros sp.,919.94,919.94,282623.97,14.8,i,Good,Unknown
EMP_EZ6,EMP,38.04917333,-121.9144,2019-08-08,11:05:00,NA,Nitzschia inconspicua,919.94,919.94,12290.4,7.4,i,Good,Unknown
EMP_EZ6,EMP,38.04917333,-121.9144,2019-08-08,11:05:00,NA,Chlorella sp.,1839.88,1839.88,21140.22,2.8,i,Good,Unknown
EMP_EZ6,EMP,38.04917333,-121.9144,2019-08-08,11:05:00,NA,Eucapsis microscopica,395574.2,822426.36,148036.74,0.8,c,Good,Unknown
EMP_D4,EMP,38.06248,-121.8205,2019-08-08,11:50:00,NA,Cyclotella sp.,1802.92,1802.92,419629.63,9.3,i,Good,Unknown
EMP_D4,EMP,38.06248,-121.8205,2019-08-08,11:50:00,NA,Skeletonema sp.,1802.92,1802.92,72152.86,6.5,i,Good,Unknown
EMP_D4,EMP,38.06248,-121.8205,2019-08-08,11:50:00,NA,Chlorella sp.,1802.92,1802.92,6472.48,1.9,i,Good,Unknown
EMP_D4,EMP,38.06248,-121.8205,2019-08-08,11:50:00,NA,Eucapsis microscopica,389430.72,813116.92,146361.05,0.8,c,Good,Unknown
EMP_EZ2,EMP,38.0627,-121.8167,2019-08-08,12:15:00,NA,cf. Cyclotella sp.,511.08,511.08,46574.72,5.6,i,Good,Unknown
EMP_EZ2,EMP,38.0627,-121.8167,2019-08-08,12:15:00,NA,Nitzschia inconspicua,1022.16,1022.16,27373.44,11.1,i,Good,Unknown
EMP_EZ2,EMP,38.0627,-121.8167,2019-08-08,12:15:00,NA,Skeletonema potamos,511.08,511.08,71438.76,13,i,Good,Unknown
EMP_EZ2,EMP,38.0627,-121.8167,2019-08-08,12:15:00,NA,Chlorella sp.,3577.56,3577.56,25901.53,2.8,i,Good,Unknown
EMP_EZ2,EMP,38.0627,-121.8167,2019-08-08,12:15:00,NA,Eucapsis microscopica,218231.16,448728.24,80771.08,0.8,c,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2019-08-08,12:40:00,NA,Cyclotella meneghiniana,1802.92,1802.92,3277762.65,16.7,i,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2019-08-08,12:40:00,NA,Cyclotella sp.,450.73,450.73,90623.77,8,i,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2019-08-08,12:40:00,NA,Thalassiosira eccentrica,450.73,450.73,2849618.73,25.9,i,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2019-08-08,12:40:00,NA,Chlorella sp.,3605.84,3605.84,12944.97,1.9,i,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2019-08-08,12:40:00,NA,Eucapsis microscopica,179390.54,375908.82,67663.59,0.8,c,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2019-08-08,13:35:00,NA,Cyclotella sp.,321.95,321.95,51231.9,7.4,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2019-08-08,13:35:00,NA,Chlorella sp.,4507.3,4507.3,16181.21,1.9,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2019-08-08,13:35:00,NA,cf. Dictyosphaerium sp.,321.95,1287.8,4623.2,1.9,c,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2019-08-08,13:35:00,NA,Cryptomonas sp.,321.95,321.95,154159.32,16.7,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2019-08-08,13:35:00,NA,Eucapsis microscopica,131355.6,292974.5,52735.41,0.8,c,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2019-08-09,11:05:00,NA,Chlorella sp.,657.1,657.1,2358.99,1.9,i,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2019-08-09,11:05:00,NA,Cryptomonas sp.,657.1,657.1,707933.26,16.7,i,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2019-08-09,11:05:00,NA,Eucapsis microscopica,293066.6,592704.2,106686.76,0.8,c,Good,Unknown
EMP_D7,EMP,38.11714,-122.0397,2019-08-12,13:00:00,NA,Cyclotella sp.,901.46,901.46,62164.68,5.6,i,Good,Unknown
EMP_D7,EMP,38.11714,-122.0397,2019-08-12,13:00:00,NA,Eucapsis microscopica,457040.22,962759.28,173296.67,0.8,c,Good,Unknown
EMP_NZS42,EMP,38.18045,-122.0476,2019-08-12,13:50:00,NA,Skeletonema sp.,901.46,901.46,31082.34,5.6,i,Good,Unknown
EMP_NZS42,EMP,38.18045,-122.0476,2019-08-12,13:50:00,NA,Eucapsis microscopica,370500.06,829343.2,149281.78,0.8,c,Good,Unknown
EMP_NZ032,EMP,38.16991,-122.0211,2019-08-12,14:40:00,NA,Cerataulina sp.,574.96,574.96,4787421.69,101.9,i,Good,Unknown
EMP_NZ032,EMP,38.16991,-122.0211,2019-08-12,14:40:00,NA,cf. Cyclotella sp.,574.96,574.96,22871.91,3.7,i,Good,Unknown
EMP_NZ032,EMP,38.16991,-122.0211,2019-08-12,14:40:00,NA,cf. Skeletonema sp.,574.96,574.96,45749.57,7.4,i,Good,Unknown
EMP_NZ032,EMP,38.16991,-122.0211,2019-08-12,14:40:00,NA,Chroococcus minutus,2299.84,2299.84,189621.81,5.6,i,Good,Unknown
EMP_NZ032,EMP,38.16991,-122.0211,2019-08-12,14:40:00,NA,Eucapsis microscopica,246657.84,519763.84,93557.49,0.8,c,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2019-09-06,09:35:00,NA,Cyclotella sp.,563.41,563.41,89655.43,7.4,i,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2019-09-06,09:35:00,NA,Entomoneis sp.,563.41,563.41,887556.68,27.8,i,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2019-09-06,09:35:00,NA,Nitzschia sp.,563.41,563.41,14648.66,13,i,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2019-09-06,09:35:00,NA,Thalassiosira sp.,563.41,563.41,1408446.12,18.5,i,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2019-09-06,09:35:00,NA,Chlorella sp.,1126.82,1126.82,4045.28,1.9,i,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2019-09-06,09:35:00,NA,Plagioselmis nannoplanctica,563.41,563.41,131082.97,8.3,i,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2019-09-06,09:35:00,NA,Eucapsis microscopica,229871.28,465376.66,83767.8,0.8,c,Good,Unknown
EMP_EZ6,EMP,38.0588,-121.9733,2019-09-06,10:00:00,NA,cf. Cyclotella sp.,383.31,383.31,47062.8,6.5,i,Good,Unknown
EMP_EZ6,EMP,38.0588,-121.9733,2019-09-06,10:00:00,NA,Eucapsis microscopica,174022.74,351495.27,63269.15,0.8,c,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2019-09-06,10:20:00,NA,cf. Cyclotella sp.,1287.8,1287.8,88806.69,5.6,i,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2019-09-06,10:20:00,NA,Cyclotella sp.,1287.8,1287.8,2256637.7,16.7,i,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2019-09-06,10:20:00,NA,Nitzschia sp.,1287.8,1287.8,160768.95,24.1,i,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2019-09-06,10:20:00,NA,Eucapsis microscopica,553754,1161595.6,209087.21,0.8,c,Good,Unknown
EMP_EZ2,EMP,38.0473,-121.8948,2019-09-06,10:45:00,NA,cf. Cyclotella sp.,766.62,766.62,490928.12,13,i,Good,Unknown
EMP_EZ2,EMP,38.0473,-121.8948,2019-09-06,10:45:00,NA,Nitzschia sp.,383.31,383.31,25812.1,13,i,Good,Unknown
EMP_EZ2,EMP,38.0473,-121.8948,2019-09-06,10:45:00,Pseudostaurosira brevistriata,Fragilaria brevistriata,383.31,383.31,56875.54,11.1,i,Good,Unknown
EMP_EZ2,EMP,38.0473,-121.8948,2019-09-06,10:45:00,NA,Chlorella sp.,766.62,766.62,14427.79,3.7,i,Good,Unknown
EMP_EZ2,EMP,38.0473,-121.8948,2019-09-06,10:45:00,NA,Plagioselmis lacustris,383.31,383.31,206481.43,11.1,i,Good,Unknown
EMP_EZ2,EMP,38.0473,-121.8948,2019-09-06,10:45:00,NA,Eucapsis microscopica,156007.17,316614.06,56990.53,0.8,c,Good,Unknown
EMP_D4,EMP,38.06248,-121.8205,2019-09-06,11:05:00,NA,cf. Cyclotella sp.,459.97,459.97,41917.07,5.6,i,Good,Unknown
EMP_D4,EMP,38.06248,-121.8205,2019-09-06,11:05:00,NA,Nitzschia sp.,459.97,459.97,46599.56,14.8,i,Good,Unknown
EMP_D4,EMP,38.06248,-121.8205,2019-09-06,11:05:00,NA,Rhoicosphenia abbreviata,459.97,459.97,401057.04,22.2,i,Good,Unknown
EMP_D4,EMP,38.06248,-121.8205,2019-09-06,11:05:00,NA,Chlorella sp.,1839.88,1839.88,8923.42,2.8,i,Good,Unknown
EMP_D4,EMP,38.06248,-121.8205,2019-09-06,11:05:00,NA,Plagioselmis lacustris,459.97,459.97,415159.72,13,i,Good,Unknown
EMP_D4,EMP,38.06248,-121.8205,2019-09-06,11:05:00,NA,Eucapsis microscopica,293000.89,590141.51,106225.47,0.8,c,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2019-09-06,11:55:00,NA,Cyclotella sp.,563.42,563.42,131136,9.3,i,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2019-09-06,11:55:00,NA,Chlorella sp.,7042.75,7042.75,44862.32,2.8,i,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2019-09-06,11:55:00,NA,Eucapsis microscopica,114092.55,241143.76,43405.88,0.8,c,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2019-09-06,12:50:00,NA,cf. Cyclotella sp.,153.32,153.32,24397.81,7.4,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2019-09-06,12:50:00,NA,Chlorella sp.,766.6,766.6,7052.72,2.8,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2019-09-06,12:50:00,NA,Cryptomonas sp.,153.32,153.32,102759.66,14.8,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2019-09-06,12:50:00,NA,Eucapsis microscopica,61021.36,122809.32,22105.68,0.8,c,Good,Unknown
EMP_D7,EMP,38.11714,-122.0397,2019-09-09,11:50:00,NA,Cyclotella sp.,751.22,751.22,119541.64,7.4,i,Good,Unknown
EMP_D7,EMP,38.11714,-122.0397,2019-09-09,11:50:00,NA,Chrysosaccus sp.,751.22,24039.04,909877.66,5.6,i,Good,Unknown
EMP_D7,EMP,38.11714,-122.0397,2019-09-09,11:50:00,NA,Eucapsis microscopica,295980.68,637034.56,114666.22,0.8,c,Good,Unknown
EMP_NZS42,EMP,38.18045,-122.0476,2019-09-09,12:50:00,NA,Chaetoceros sp.,2759.82,2759.82,528809.11,11.1,i,Good,Unknown
EMP_NZS42,EMP,38.18045,-122.0476,2019-09-09,12:50:00,NA,Entomoneis sp.,919.94,919.94,5210006.59,38.9,i,Good,Unknown
EMP_NZS42,EMP,38.18045,-122.0476,2019-09-09,12:50:00,NA,Nitzschia inconspicua,1839.88,1839.88,24580.8,7.4,i,Good,Unknown
EMP_NZS42,EMP,38.18045,-122.0476,2019-09-09,12:50:00,NA,Eucapsis microscopica,384534.92,779189.18,140254.05,0.8,c,Good,Unknown
EMP_NZ032,EMP,38.16991,-122.0211,2019-09-09,13:50:00,NA,cf. Cyclotella sp.,459.97,459.97,110783.77,7.4,i,Good,Unknown
EMP_NZ032,EMP,38.16991,-122.0211,2019-09-09,13:50:00,NA,Entomoneis sp.,459.97,459.97,7141770.2,68.5,i,Good,Unknown
EMP_NZ032,EMP,38.16991,-122.0211,2019-09-09,13:50:00,NA,Nitzschia inconspicua,1379.91,1379.91,35298.1,14.8,i,Good,Unknown
EMP_NZ032,EMP,38.16991,-122.0211,2019-09-09,13:50:00,NA,Nitzschia sp.,459.97,459.97,123304.16,31.5,i,Good,Unknown
EMP_NZ032,EMP,38.16991,-122.0211,2019-09-09,13:50:00,NA,Plagioselmis nannoplanctica,459.97,459.97,155184.68,9.3,i,Good,Unknown
EMP_NZ032,EMP,38.16991,-122.0211,2019-09-09,13:50:00,NA,Eucapsis microscopica,306340.02,617739.71,111193.15,0.8,c,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2019-10-07,11:25:00,NA,cf. Cyclotella sp.,1287.8,1287.8,1025591.04,13,i,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2019-10-07,11:25:00,NA,Nitzschia sp.,643.9,643.9,21499.82,18.5,i,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2019-10-07,11:25:00,NA,Eucapsis microscopica,257560,537012.6,96662.27,0.8,c,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2019-10-07,12:10:00,NA,Aulacoseira alpigena,901.46,901.46,404827.66,8.3,i,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2019-10-07,12:10:00,NA,Entomoneis sp.,901.46,901.46,2869004.63,37,i,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2019-10-07,12:10:00,NA,cf. Chlorella sp.,2704.38,2704.38,9708.72,1.9,i,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2019-10-07,12:10:00,NA,Plagioselmis nannoplanctica,1802.92,1802.92,608269.15,9.3,i,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2019-10-07,12:10:00,NA,cf. Chroococcus sp.,901.46,1802.92,20715.55,2.8,c,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2019-10-07,12:10:00,NA,Eucapsis microscopica,393938.02,809511.08,145711.99,0.8,c,Good,Unknown
EMP_EZ6,EMP,38.04868,-121.91683,2019-10-07,12:10:00,NA,Chlorella sp.,2253.66,2253.66,8090.64,1.9,i,Good,Unknown
EMP_EZ6,EMP,38.04868,-121.91683,2019-10-07,12:10:00,NA,Eucapsis microscopica,322273.38,679102.88,122238.52,0.8,c,Good,Unknown
EMP_D4,EMP,38.06248,-121.8205,2019-10-07,13:05:00,NA,Achnanthidium sp.,1724.88,1724.88,116412.15,9.9,i,Good,Unknown
EMP_D4,EMP,38.06248,-121.8205,2019-10-07,13:05:00,NA,Cocconeis placentula,574.96,574.96,625021.77,29.6,i,Good,Unknown
EMP_D4,EMP,38.06248,-121.8205,2019-10-07,13:05:00,NA,cf. Cyclotella sp.,574.96,574.96,138479.12,7.4,i,Good,Unknown
EMP_D4,EMP,38.06248,-121.8205,2019-10-07,13:05:00,NA,cf. Nitzschia sp.,574.96,574.96,72807.18,18.5,i,Good,Unknown
EMP_D4,EMP,38.06248,-121.8205,2019-10-07,13:05:00,NA,Plagioselmis lacustris,574.96,574.96,541842.3,13,i,Good,Unknown
EMP_D4,EMP,38.06248,-121.8205,2019-10-07,13:05:00,Plagioselmis prolonga,Teleaulax amphioxeia,1149.92,1149.92,129733.97,7.4,i,Good,Unknown
EMP_D4,EMP,38.06248,-121.8205,2019-10-07,13:05:00,NA,Eucapsis microscopica,250107.6,503090,90556.2,0.8,c,Good,Unknown
EMP_EZ2,EMP,38.06452,-121.8448,2019-10-07,13:20:00,NA,Eucapsis microscopica,223361.26,467756.54,84196.18,0.8,c,Good,Unknown
EMP_EZ2,EMP,38.06452,-121.8448,2019-10-07,13:20:00,NA,Microcystis sp.,500.81,2504.05,66407.41,3.7,c,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2019-10-07,14:05:00,NA,cf. Cyclotella sp.,287.48,287.48,302371.46,12,i,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2019-10-07,14:05:00,NA,Reimeria sinuata,287.48,287.48,60816.39,13,i,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2019-10-07,14:05:00,NA,Chlorella sp.,287.48,287.48,3303.15,2.8,i,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2019-10-07,14:05:00,NA,Eucapsis microscopica,117579.32,242345.64,43622.22,0.8,c,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2019-10-07,15:00:00,NA,cf. Cyclotella sp.,127.77,127.77,11643.68,5.6,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2019-10-07,15:00:00,NA,Skeletonema sp.,127.77,127.77,8733.08,11.1,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2019-10-07,15:00:00,NA,Chlamydomonas sp.,127.77,127.77,7926.85,5.6,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2019-10-07,15:00:00,NA,Chlorella sp.,1022.16,1022.16,6511.16,2.8,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2019-10-07,15:00:00,NA,Monoraphidium sp.,127.77,127.77,2680.61,11.1,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2019-10-07,15:00:00,NA,Plagioselmis lacustris,127.77,127.77,76245.47,11.1,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2019-10-07,15:00:00,NA,Plagioselmis nannoplanctica,255.54,255.54,83321.37,9.3,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2019-10-07,15:00:00,NA,Eucapsis microscopica,50980.23,104899.17,18881.85,0.8,c,Good,Unknown
EMP_D7,EMP,38.11714,-122.0397,2019-10-08,11:50:00,NA,cf. Cyclotella sp.,643.9,643.9,54615.6,6,i,Good,Unknown
EMP_D7,EMP,38.11714,-122.0397,2019-10-08,11:50:00,NA,Eucapsis microscopica,270438,564056.4,101530.15,0.8,c,Good,Unknown
EMP_NZS42,EMP,38.18045,-122.0476,2019-10-08,12:45:00,NA,Cylindrotheca closterium,766.62,766.62,50313.27,24.1,i,Good,Unknown
EMP_NZS42,EMP,38.18045,-122.0476,2019-10-08,12:45:00,NA,Entomoneis sp.,766.62,766.62,4561373.67,31.5,i,Good,Unknown
EMP_NZS42,EMP,38.18045,-122.0476,2019-10-08,12:45:00,NA,Eucapsis microscopica,310481.1,637827.84,114809.01,0.8,c,Good,Unknown
EMP_NZ032,EMP,38.16991,-122.0211,2019-10-08,13:40:00,NA,Cyclotella sp.,574.96,574.96,281897.14,10.2,i,Good,Unknown
EMP_NZ032,EMP,38.16991,-122.0211,2019-10-08,13:40:00,NA,Eucapsis microscopica,252982.4,516889.04,93040.03,0.8,c,Good,Unknown
EMP_D4,EMP,38.06248,-121.8205,2020-07-14,11:15:00,NA,Chroococcus sp.,1331.44,1694.56,155814.79,5.6,i,Good,Unknown
EMP_D4,EMP,38.06248,-121.8205,2020-07-14,11:15:00,NA,Eucapsis microscopica,48900.16,97800.32,17604.06,0.8,c,Good,Unknown
EMP_EZ6,EMP,38.064738,-121.834588,2020-07-14,11:15:00,NA,Cyclotella sp.,42.59,42.59,9158.55,7.4,i,Good,Unknown
EMP_EZ6,EMP,38.064738,-121.834588,2020-07-14,11:15:00,NA,Navicula cf. erifuga,42.59,42.59,41030.78,29.6,i,Good,Unknown
EMP_EZ6,EMP,38.064738,-121.834588,2020-07-14,11:15:00,Nitzschia angustata,Tryblionella angustata,42.59,42.59,17296.22,25.9,i,Good,Unknown
EMP_EZ6,EMP,38.064738,-121.834588,2020-07-14,11:15:00,NA,Aphanizomenon sp.,42.59,2086.91,131120.56,6.3,f,Good,Unknown
EMP_EZ6,EMP,38.064738,-121.834588,2020-07-14,11:15:00,NA,Chroococcus sp.,2512.81,2981.3,142237.82,5.6,c,Good,Unknown
EMP_EZ6,EMP,38.064738,-121.834588,2020-07-14,11:15:00,NA,Eucapsis microscopica,14438.01,28876.02,5197.68,0.8,c,Good,Unknown
EMP_EZ6,EMP,38.064738,-121.834588,2020-07-14,11:15:00,NA,Pseudanabaena sp.,255.54,1405.47,10723.74,3.7,f,Good,Unknown
EMP_EZ2,EMP,38.06696,-121.783843,2020-07-14,12:25:00,NA,Cyclotella sp.,484.18,484.18,150260.42,9.3,i,Good,Unknown
EMP_EZ2,EMP,38.06696,-121.783843,2020-07-14,12:25:00,NA,cf. Cyclotella sp.,242.09,242.09,33391.47,5.6,i,Good,Unknown
EMP_EZ2,EMP,38.06696,-121.783843,2020-07-14,12:25:00,NA,Melosira varians,242.09,242.09,3303434.25,25.9,i,Good,Unknown
EMP_EZ2,EMP,38.06696,-121.783843,2020-07-14,12:25:00,NA,Aphanizomenon sp.,242.09,5568.07,305352.96,6.3,f,Good,Unknown
EMP_EZ2,EMP,38.06696,-121.783843,2020-07-14,12:25:00,NA,Chroococcus sp.,968.36,968.36,59650.98,5.6,i,Good,Unknown
EMP_EZ2,EMP,38.06696,-121.783843,2020-07-14,12:25:00,NA,Eucapsis microscopica,95141.37,190282.74,34250.89,0.8,c,Good,Unknown
EMP_EZ2,EMP,38.06696,-121.783843,2020-07-14,12:25:00,NA,Planktolyngbya sp.,242.09,4115.53,11976.19,3.7,f,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2020-07-14,13:05:00,NA,Cyclotella sp.,613.28,613.28,1780640.08,27.8,i,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2020-07-14,13:05:00,NA,Nitzschia exilis,153.32,153.32,7941.98,25.9,i,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2020-07-14,13:05:00,NA,Chroococcus sp.,613.28,613.28,22133.28,4.5,i,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2020-07-14,13:05:00,NA,Eucapsis microscopica,61481.32,122962.64,22133.28,0.8,c,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2020-07-14,13:45:00,NA,Cocconeis placentula,36.51,36.51,25738.45,17.6,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2020-07-14,13:45:00,NA,Cyclotella sp.,219.06,219.06,2281330.27,33.3,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2020-07-14,13:45:00,NA,cf. Microcostatus sp.,36.51,36.51,3297.58,11.1,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2020-07-14,13:45:00,NA,Nitzschia sp.,36.51,36.51,2647.71,18.5,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2020-07-14,13:45:00,NA,Chroococcus sp.,401.61,511.14,21278.76,4.5,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2020-07-14,13:45:00,NA,Eucapsis microscopica,14129.37,27163.44,4889.42,0.8,c,Good,Unknown
STN_801,STN,38.05561111,-121.847,2020-07-15,10:25:00,NA,cf. Thalassiosira sp.,146,146,7339.9,4,i,Good,NA
STN_801,STN,38.05561111,-121.847,2020-07-15,10:25:00,NA,Aphanizomenon sp.,146,6571,437639.1,7.4,f,Good,NA
STN_801,STN,38.05561111,-121.847,2020-07-15,10:25:00,NA,Chroococcus sp.,13434,16354.5,680831.9,5,c,Good,NA
STN_801,STN,38.05561111,-121.847,2020-07-15,10:25:00,NA,Eucapsis microscopica,43660.6,87321.1,15717.8,0.8,c,Good,NA
STN_801,STN,38.05561111,-121.847,2020-07-15,10:25:00,NA,Pseudanabaena sp.,1022.2,8469.3,85142.4,4.5,f,Good,NA
EMP_D8,EMP,38.05992,-121.99,2020-07-15,10:55:00,NA,Chroococcus sp.,1556.72,1910.52,91150.91,5.6,c,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2020-07-15,10:55:00,NA,Eucapsis microscopica,27030.32,54060.64,9730.92,0.8,c,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2020-07-15,10:55:00,NA,Pseudanabaena sp.,70.76,283.04,2521.89,3.7,f,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2020-07-15,11:40:00,NA,Nitzschia exilis,105.74,105.74,5879.14,27.8,i,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2020-07-15,11:40:00,NA,Chroococcus sp.,845.92,1691.84,61058.51,4.5,i,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2020-07-15,11:40:00,NA,Eucapsis microscopica,42296,90936.4,16368.55,0.8,c,Good,Unknown
STN_610,STN,38.11880556,-121.8891944,2020-07-16,06:10:00,NA,Bacillaria cf. paxillifera,74.8,74.8,178158.4,87,i,Good,NA
STN_610,STN,38.11880556,-121.8891944,2020-07-16,06:10:00,NA,Cocconeis placentula,74.8,74.8,70940.6,20.4,i,Good,NA
STN_610,STN,38.11880556,-121.8891944,2020-07-16,06:10:00,NA,cf. Cyclotella sp.,74.8,74.8,160904,16,i,Good,NA
STN_610,STN,38.11880556,-121.8891944,2020-07-16,06:10:00,NA,Entomoneis paludosa,149.6,149.6,2207825.2,55.6,i,Good,NA
STN_610,STN,38.11880556,-121.8891944,2020-07-16,06:10:00,NA,Navicula lanceolata,74.8,74.8,131165.1,34.3,i,Good,NA
STN_610,STN,38.11880556,-121.8891944,2020-07-16,06:10:00,NA,Nitzschia clausii,74.8,74.8,42070.4,45,i,Good,NA
STN_610,STN,38.11880556,-121.8891944,2020-07-16,06:10:00,NA,Cryptomonas marssonii,74.8,74.8,30022.3,14,i,Good,NA
STN_610,STN,38.11880556,-121.8891944,2020-07-16,06:10:00,NA,Eucapsis microscopica,30141.1,60282.1,10850.8,0.8,c,Good,NA
STN_MONT,STN,38.14387,-121.90889,2020-07-16,07:03:00,NA,Chaetoceros sp.,287.5,287.5,84968,12,i,Good,NA
STN_MONT,STN,38.14387,-121.90889,2020-07-16,07:03:00,NA,Cocconeis placentula,143.7,143.7,69238.8,14.8,i,Good,NA
