station,collected_by,latitude,longitude,date,time_pst,taxon_original,taxon,algal_group,kingdom,phylum,class,genus,species,units_per_ml,cells_per_ml,biovolume_per_ml,gald_um,phyto_form,quality_check,debris
EMP_EZ2,EMP,38.1006,-121.726917,2018-10-12,08:35:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,66570.24,134180.64,24152.52,0.8,c,Good,Unknown
EMP_EZ2,EMP,38.1006,-121.726917,2018-10-12,08:35:00,NA,Snowella sp.,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Snowella,sp.,346.72,1906.96,514.88,0.8,c,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2018-10-12,09:25:00,NA,Cyclotella sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cyclotella,sp.,355.83,355.83,64622.29,8.3,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2018-10-12,09:25:00,NA,Nitzschia sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Nitzschia,sp.,237.22,237.22,8995.38,16.7,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2018-10-12,09:25:00,NA,Thalassiosira sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Thalassiosira,sp.,237.22,237.22,1871862.69,27.8,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2018-10-12,09:25:00,NA,cf. Chlorella sp.,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Chlorella,sp.,593.05,593.05,1524.14,1.9,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2018-10-12,09:25:00,NA,cf. Hemiselmis sp.,Cryptophytes,Chromista,Cryptista,Cryptophyceae,Hemiselmis,sp.,118.61,118.61,2571.46,4.6,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2018-10-12,09:25:00,NA,Plagioselmis nannoplanctica,Cryptophytes,Chromista,Cryptista,Cryptophyceae,Plagioselmis,nannoplanctica,118.61,118.61,37331.31,9.3,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2018-10-12,09:25:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,46257.9,97734.64,17592.24,0.8,c,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2018-10-17,09:55:00,NA,cf. Chlorella sp.,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Chlorella,sp.,459.97,459.97,12198.4,3.7,i,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2018-10-17,09:55:00,NA,Coccomyxa sp.,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Coccomyxa,sp.,1839.88,1839.88,30450.01,9.3,i,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2018-10-17,09:55:00,Plagioselmis prolonga,Teleaulax amphioxeia,Cryptophytes,Chromista,Cryptista,Cryptophyceae,Teleaulax,amphioxeia,919.94,919.94,152986.02,7.4,i,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2018-10-17,09:55:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,194567.31,398334.02,71700.12,0.8,c,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2018-10-17,10:40:00,NA,Skeletonema cf. costatum,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Skeletonema,costatum,1040.16,1040.16,33753.19,4.3,c,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2018-10-17,10:40:00,NA,cf. Chlorella sp.,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Chlorella,sp.,346.72,346.72,1244.72,1.9,i,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2018-10-17,10:40:00,NA,Coccomyxa sp.,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Coccomyxa,sp.,7281.12,7281.12,152029.79,6.1,i,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2018-10-17,10:40:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,131060.16,263507.2,47431.3,0.8,c,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2018-10-17,10:40:00,NA,Snowella sp.,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Snowella,sp.,346.72,1733.6,468.07,0.8,c,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2018-10-17,10:40:00,NA,cf. Synechococcus sp.,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Synechococcus,sp.,346.72,346.72,31880.9,5.6,i,Good,Unknown
EMP_D7,EMP,38.11714,-122.0397,2018-10-18,13:55:00,NA,cf. Chlorella sp.,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Chlorella,sp.,328.55,328.55,3775.04,2.8,i,Good,Unknown
EMP_D7,EMP,38.11714,-122.0397,2018-10-18,13:55:00,NA,Coccomyxa sp.,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Coccomyxa,sp.,3614.05,3614.05,78027.34,7.4,i,Good,Unknown
EMP_D7,EMP,38.11714,-122.0397,2018-10-18,13:55:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,142262.15,291752.4,52515.43,0.8,c,Good,Unknown
EMP_NZS42,EMP,38.18045,-122.0476,2018-10-18,14:50:00,NA,cf. Chlorella sp.,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Chlorella,sp.,766.62,766.62,2752.17,1.9,i,Good,Unknown
EMP_NZS42,EMP,38.18045,-122.0476,2018-10-18,14:50:00,NA,Coccomyxa sp.,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Coccomyxa,sp.,1533.24,1533.24,40906.84,7.4,i,Good,Unknown
EMP_NZS42,EMP,38.18045,-122.0476,2018-10-18,14:50:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,174022.74,357628.23,64373.08,0.8,c,Good,Unknown
EMP_NZ032,EMP,38.16991,-122.0211,2018-10-18,15:45:00,NA,Coccomyxa sp.,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Coccomyxa,sp.,862.44,862.44,18766.69,5.3,i,Good,Unknown
EMP_NZ032,EMP,38.16991,-122.0211,2018-10-18,15:45:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,117004.36,240333.28,43259.99,0.8,c,Good,Unknown
EMP_D4,EMP,38.06248,-121.8205,2019-07-08,08:00:00,NA,cf. Cyclotella sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cyclotella,sp.,574.96,574.96,35354.29,4.6,i,Good,Unknown
EMP_D4,EMP,38.06248,-121.8205,2019-07-08,08:00:00,NA,Nitzschia inconspicua,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Nitzschia,inconspicua,2299.84,2299.84,73019.92,14.4,i,Good,Unknown
EMP_D4,EMP,38.06248,-121.8205,2019-07-08,08:00:00,NA,Chlorella sp.,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Chlorella,sp.,2874.8,2874.8,18312.48,2.8,i,Good,Unknown
EMP_D4,EMP,38.06248,-121.8205,2019-07-08,08:00:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,252407.44,519188.88,93454,0.8,c,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2019-07-08,08:50:00,NA,cf. Cyclotella sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cyclotella,sp.,459.97,459.97,70209.82,6.5,i,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2019-07-08,08:50:00,NA,Nitzschia sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Nitzschia,sp.,1379.91,1379.91,46433.97,16.7,i,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2019-07-08,08:50:00,NA,Chlorella sp.,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Chlorella,sp.,4599.7,4599.7,22308.54,2.8,i,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2019-07-08,08:50:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,188127.73,385454.86,69381.87,0.8,c,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2019-07-08,09:45:00,NA,Cocconeis placentula,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Cocconeis,placentula,281.71,281.71,280563.44,20.4,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2019-07-08,09:45:00,NA,Cyclotella sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cyclotella,sp.,281.71,281.71,31714.91,6.8,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2019-07-08,09:45:00,NA,Nitzschia sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Nitzschia,sp.,281.71,281.71,12513.56,16.7,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2019-07-08,09:45:00,NA,cf. Skeletonema sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Skeletonema,sp.,563.42,563.42,15956.05,4.6,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2019-07-08,09:45:00,NA,Chlorella sp.,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Chlorella,sp.,7324.46,7324.46,26294.81,1.9,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2019-07-08,09:45:00,NA,Drepanochloris nannoselene,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Drepanochloris,nannoselene,563.42,563.42,1487.43,3.7,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2019-07-08,09:45:00,NA,cf. Microspora sp.,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Microspora,sp.,281.71,563.42,46115.93,6.5,f,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2019-07-08,09:45:00,NA,Plagioselmis nannoplanctica,Cryptophytes,Chromista,Cryptista,Cryptophyceae,Plagioselmis,nannoplanctica,281.71,281.71,91217.7,9.3,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2019-07-08,09:45:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,109021.77,219170.38,39450.67,0.8,c,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2019-07-11,11:00:00,NA,Entomoneis sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Entomoneis,sp.,1502.44,1502.44,10842433.38,40.7,i,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2019-07-11,11:00:00,NA,Gomphonema sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Gomphonema,sp.,751.22,751.22,124499.69,8.3,i,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2019-07-11,11:00:00,NA,Nitzschia inconspicua,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Nitzschia,inconspicua,751.22,751.22,12988.59,6.5,i,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2019-07-11,11:00:00,NA,Nitzschia sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Nitzschia,sp.,751.22,751.22,28606.46,16.7,i,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2019-07-11,11:00:00,NA,cf. Chlorella sp.,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Chlorella,sp.,2253.66,2253.66,8090.64,1.9,i,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2019-07-11,11:00:00,NA,Drepanochloris nannoselene,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Drepanochloris,nannoselene,751.22,751.22,2892.2,5.6,i,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2019-07-11,11:00:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,341805.1,695629.72,125213.35,0.8,c,Good,Unknown
EMP_EZ6,EMP,38.057992,-121.99,2019-07-11,11:35:00,NA,Chlorella sp.,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Chlorella,sp.,3756.1,3756.1,13484.4,1.9,i,Good,Unknown
EMP_EZ6,EMP,38.057992,-121.99,2019-07-11,11:35:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,344058.76,703141.92,126565.55,0.8,c,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2019-07-11,11:50:00,NA,Cyclotella sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cyclotella,sp.,901.46,901.46,143449.33,7.4,i,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2019-07-11,11:50:00,NA,Entomoneis paludosa,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Entomoneis,paludosa,450.73,450.73,4166759.96,40.7,i,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2019-07-11,11:50:00,NA,Chlorella sp.,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Chlorella,sp.,1352.19,1352.19,4854.36,1.9,i,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2019-07-11,11:50:00,NA,Monoraphidium convolutum,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Monoraphidium,convolutum,450.73,450.73,9456.32,11.1,i,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2019-07-11,11:50:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,193813.9,392135.1,70584.32,0.8,c,Good,Unknown
EMP_EZ2,EMP,38.0483,-121.8857,2019-07-11,12:20:00,NA,Chlorella sp.,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Chlorella,sp.,6760.98,6760.98,24271.92,1.9,i,Good,Unknown
EMP_EZ2,EMP,38.0483,-121.8857,2019-07-11,12:20:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,314009.96,644546.76,116018.42,0.8,c,Good,Unknown
EMP_D7,EMP,38.11714,-122.0397,2019-07-12,11:20:00,NA,cf. Chlorella sp.,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Chlorella,sp.,751.22,751.22,5438.83,2.4,i,Good,Unknown
EMP_D7,EMP,38.11714,-122.0397,2019-07-12,11:20:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,315512.4,634029.68,114125.34,0.8,c,Good,Unknown
EMP_NZS42,EMP,38.18045,-122.0476,2019-07-12,12:20:00,NA,Entomoneis paludosa,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Entomoneis,paludosa,1802.92,1802.92,9863036.12,35.2,i,Good,Unknown
EMP_NZS42,EMP,38.18045,-122.0476,2019-07-12,12:20:00,NA,Chlorella sp.,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Chlorella,sp.,5408.76,5408.76,19417.45,1.9,i,Good,Unknown
EMP_NZS42,EMP,38.18045,-122.0476,2019-07-12,12:20:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,818525.68,1676715.6,301808.81,0.8,c,Good,Unknown
EMP_NZ032,EMP,38.16991,-122.0211,2019-07-12,13:10:00,NA,Chlorella sp.,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Chlorella,sp.,7512.15,7512.15,26968.62,1.9,i,Good,Unknown
EMP_NZ032,EMP,38.16991,-122.0211,2019-07-12,13:10:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,670083.78,1352187,243393.66,0.8,c,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2019-08-08,11:05:00,NA,Chaetoceros sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Chaetoceros,sp.,766.62,766.62,314199.21,9.3,i,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2019-08-08,11:05:00,NA,cf. Cyclotella sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cyclotella,sp.,766.62,766.62,47139.46,4.6,i,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2019-08-08,11:05:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,351878.58,715256.46,128746.16,0.8,c,Good,Unknown
EMP_D4,EMP,38.06248,-121.8205,2019-08-08,11:50:00,NA,Cyclotella sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cyclotella,sp.,1802.92,1802.92,419629.63,9.3,i,Good,Unknown
EMP_D4,EMP,38.06248,-121.8205,2019-08-08,11:50:00,NA,Skeletonema sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Skeletonema,sp.,1802.92,1802.92,72152.86,6.5,i,Good,Unknown
EMP_D4,EMP,38.06248,-121.8205,2019-08-08,11:50:00,NA,Chlorella sp.,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Chlorella,sp.,1802.92,1802.92,6472.48,1.9,i,Good,Unknown
EMP_D4,EMP,38.06248,-121.8205,2019-08-08,11:50:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,389430.72,813116.92,146361.05,0.8,c,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2019-08-08,12:40:00,NA,Cyclotella meneghiniana,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cyclotella,meneghiniana,1802.92,1802.92,3277762.65,16.7,i,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2019-08-08,12:40:00,NA,Cyclotella sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cyclotella,sp.,450.73,450.73,90623.77,8,i,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2019-08-08,12:40:00,NA,Thalassiosira eccentrica,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Thalassiosira,eccentrica,450.73,450.73,2849618.73,25.9,i,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2019-08-08,12:40:00,NA,Chlorella sp.,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Chlorella,sp.,3605.84,3605.84,12944.97,1.9,i,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2019-08-08,12:40:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,179390.54,375908.82,67663.59,0.8,c,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2019-08-08,13:35:00,NA,Cyclotella sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cyclotella,sp.,321.95,321.95,51231.9,7.4,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2019-08-08,13:35:00,NA,Chlorella sp.,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Chlorella,sp.,4507.3,4507.3,16181.21,1.9,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2019-08-08,13:35:00,NA,cf. Dictyosphaerium sp.,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Dictyosphaerium,sp.,321.95,1287.8,4623.2,1.9,c,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2019-08-08,13:35:00,NA,Cryptomonas sp.,Cryptophytes,Chromista,Cryptista,Cryptophyceae,Cryptomonas,sp.,321.95,321.95,154159.32,16.7,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2019-08-08,13:35:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,131355.6,292974.5,52735.41,0.8,c,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2019-08-09,11:05:00,NA,Chlorella sp.,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Chlorella,sp.,657.1,657.1,2358.99,1.9,i,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2019-08-09,11:05:00,NA,Cryptomonas sp.,Cryptophytes,Chromista,Cryptista,Cryptophyceae,Cryptomonas,sp.,657.1,657.1,707933.26,16.7,i,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2019-08-09,11:05:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,293066.6,592704.2,106686.76,0.8,c,Good,Unknown
EMP_D7,EMP,38.11714,-122.0397,2019-08-12,13:00:00,NA,Cyclotella sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cyclotella,sp.,901.46,901.46,62164.68,5.6,i,Good,Unknown
EMP_D7,EMP,38.11714,-122.0397,2019-08-12,13:00:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,457040.22,962759.28,173296.67,0.8,c,Good,Unknown
EMP_NZS42,EMP,38.18045,-122.0476,2019-08-12,13:50:00,NA,Skeletonema sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Skeletonema,sp.,901.46,901.46,31082.34,5.6,i,Good,Unknown
EMP_NZS42,EMP,38.18045,-122.0476,2019-08-12,13:50:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,370500.06,829343.2,149281.78,0.8,c,Good,Unknown
EMP_NZ032,EMP,38.16991,-122.0211,2019-08-12,14:40:00,NA,Cerataulina sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cerataulina,sp.,574.96,574.96,4787421.69,101.9,i,Good,Unknown
EMP_NZ032,EMP,38.16991,-122.0211,2019-08-12,14:40:00,NA,cf. Cyclotella sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cyclotella,sp.,574.96,574.96,22871.91,3.7,i,Good,Unknown
EMP_NZ032,EMP,38.16991,-122.0211,2019-08-12,14:40:00,NA,cf. Skeletonema sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Skeletonema,sp.,574.96,574.96,45749.57,7.4,i,Good,Unknown
EMP_NZ032,EMP,38.16991,-122.0211,2019-08-12,14:40:00,NA,Chroococcus minutus,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Chroococcus,minutus,2299.84,2299.84,189621.81,5.6,i,Good,Unknown
EMP_NZ032,EMP,38.16991,-122.0211,2019-08-12,14:40:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,246657.84,519763.84,93557.49,0.8,c,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2019-09-06,09:55:00,NA,Cyclotella sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cyclotella,sp.,563.41,563.41,89655.43,7.4,i,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2019-09-06,09:55:00,NA,Entomoneis sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Entomoneis,sp.,563.41,563.41,887556.68,27.8,i,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2019-09-06,09:55:00,NA,Nitzschia sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Nitzschia,sp.,563.41,563.41,14648.66,13,i,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2019-09-06,09:55:00,NA,Thalassiosira sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Thalassiosira,sp.,563.41,563.41,1408446.12,18.5,i,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2019-09-06,09:55:00,NA,Chlorella sp.,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Chlorella,sp.,1126.82,1126.82,4045.28,1.9,i,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2019-09-06,09:55:00,NA,Plagioselmis nannoplanctica,Cryptophytes,Chromista,Cryptista,Cryptophyceae,Plagioselmis,nannoplanctica,563.41,563.41,131082.97,8.3,i,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2019-09-06,09:55:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,229871.28,465376.66,83767.8,0.8,c,Good,Unknown
EMP_EZ6,EMP,38.0588,-121.9733,2019-09-06,10:00:00,NA,cf. Cyclotella sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cyclotella,sp.,383.31,383.31,47062.8,6.5,i,Good,Unknown
EMP_EZ6,EMP,38.0588,-121.9733,2019-09-06,10:00:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,174022.74,351495.27,63269.15,0.8,c,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2019-09-06,10:20:00,NA,cf. Cyclotella sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cyclotella,sp.,1287.8,1287.8,88806.69,5.6,i,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2019-09-06,10:20:00,NA,Cyclotella sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cyclotella,sp.,1287.8,1287.8,2256637.7,16.7,i,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2019-09-06,10:20:00,NA,Nitzschia sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Nitzschia,sp.,1287.8,1287.8,160768.95,24.1,i,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2019-09-06,10:20:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,553754,1161595.6,209087.21,0.8,c,Good,Unknown
EMP_EZ2,EMP,38.0473,-121.8948,2019-09-06,10:45:00,NA,cf. Cyclotella sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cyclotella,sp.,766.62,766.62,490928.12,13,i,Good,Unknown
EMP_EZ2,EMP,38.0473,-121.8948,2019-09-06,10:45:00,NA,Nitzschia sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Nitzschia,sp.,383.31,383.31,25812.1,13,i,Good,Unknown
EMP_EZ2,EMP,38.0473,-121.8948,2019-09-06,10:45:00,Pseudostaurosira brevistriata,Fragilaria brevistriata,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Fragilaria,brevistriata,383.31,383.31,56875.54,11.1,i,Good,Unknown
EMP_EZ2,EMP,38.0473,-121.8948,2019-09-06,10:45:00,NA,Chlorella sp.,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Chlorella,sp.,766.62,766.62,14427.79,3.7,i,Good,Unknown
EMP_EZ2,EMP,38.0473,-121.8948,2019-09-06,10:45:00,NA,Plagioselmis lacustris,Cryptophytes,Chromista,Cryptista,Cryptophyceae,Plagioselmis,lacustris,383.31,383.31,206481.43,11.1,i,Good,Unknown
